"","ttext","date","isretweet","retweetcount","favoritecount","score","delivery","location","duplicate"
"146","ndtv We are extremely sorry to have voted for BJP considering lack of apathy u have displayed in hathras. She woul ","2020-10-03 10:11:51","FALSE","0","1","-3","swiggy","mumbai",FALSE
"147","RT DeepikaBhardwaj: Saket Gokhale has moved Allahabad High Court against UP Govt order to conduct Narco Analysis Test on girls family

Sai","2020-10-03 10:11:37","TRUE","243","0","0","swiggy","mumbai",TRUE
"148","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 10:11:33","TRUE","187","0","-1","swiggy","mumbai",TRUE
"149","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 10:11:33","TRUE","834","0","-1","swiggy","mumbai",TRUE
"150","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:11:24","TRUE","130","0","-2","swiggy","mumbai",TRUE
"151","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:11:23","TRUE","130","0","-2","swiggy","mumbai",TRUE
"152","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 10:11:20","TRUE","187","0","-1","swiggy","mumbai",TRUE
"153","RT salman7khurshid: The BJP complains that Congress is doing politics. But what else can one do in democratic action. Complain if the poli","2020-10-03 10:11:20","TRUE","138","0","-2","swiggy","mumbai",TRUE
"154","pixter45 iAm_Pk94 IndiaToday amitmalviya rahulkanwal Many BJP people were saying it's a matter of honour killi ","2020-10-03 10:11:10","FALSE","0","0","0","swiggy","mumbai",FALSE
"155","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:10:55","TRUE","130","0","-2","swiggy","mumbai",TRUE
"156","RT iumlofficial: In UP, BJP lotus grows in muddy waters of hate &amp; crime. YogiMustResign","2020-10-03 10:10:53","TRUE","13","0","-3","swiggy","mumbai",FALSE
"157","RT ThePrintIndia: BJP IT cell head Amit Malviya tweets video of Hathras victim, experts say it violates IPC

ThePrint's Angana Chakrabarti","2020-10-03 10:10:50","TRUE","23","0","0","swiggy","mumbai",TRUE
"158","RT dhruv_sharma8: Hats off to brajeshlive sir for fearlessly showing mirror to BJP MLA. ","2020-10-03 10:10:48","TRUE","1285","0","1","swiggy","mumbai",TRUE
"159","RT salman7khurshid: The BJP complains that Congress is doing politics. But what else can one do in democratic action. Complain if the poli","2020-10-03 10:10:48","TRUE","138","0","-2","swiggy","mumbai",TRUE
"160","RT IammaqsoodK: RahulJiNahiRukenge

Why BJP is so afraid of RahulGandhi ? whenever he visits up to meet victims wether it was meerut muz","2020-10-03 10:10:47","TRUE","2","0","-1","swiggy","mumbai",TRUE
"161","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:10:24","TRUE","130","0","-2","swiggy","mumbai",TRUE
"162","RT yeshikasaxena2: A big slap to the ones jo bjp congress kr rhe the hathras case me and to the ones jo bjp ko troll kr rhe the.
You know","2020-10-03 10:10:21","TRUE","62","0","-1","swiggy","mumbai",FALSE
"163","A startling observation:

BJP is more scared of losing the Dalit vote than losing the potential Muslim vote. 

They ","2020-10-03 10:10:18","FALSE","0","2","-4","swiggy","mumbai",FALSE
"164","RT DeshmaneAkshay: This  is the kind of security deployment for a politician the BJP likes to dismiss as 'pappu'. 

Question: Why is the","2020-10-03 10:10:04","TRUE","16","0","1","swiggy","mumbai",TRUE
"165","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:10:02","TRUE","130","0","-2","swiggy","mumbai",TRUE
"166","RT salman7khurshid: The BJP complains that Congress is doing politics. But what else can one do in democratic action. Complain if the poli","2020-10-03 10:09:55","TRUE","138","0","-2","swiggy","mumbai",TRUE
"167","Now that all the 32 accused in the BabriMasjid demolition case are acquitted, BJP believes the shadow of the demol ","2020-10-03 10:09:54","FALSE","0","4","0","swiggy","mumbai",FALSE
"168","RT DeepikaBhardwaj: This is the most shocking U Turn in Hathras case. Manju Diler, daughter of BJP MP from there now says names were adde","2020-10-03 10:09:52","TRUE","19","0","-1","swiggy","mumbai",TRUE
"169","RT DeepikaBhardwaj: This is the most shocking U Turn in Hathras case. Manju Diler, daughter of BJP MP from there now says names were adde","2020-10-03 10:09:48","TRUE","19","0","-1","swiggy","mumbai",TRUE
"170","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:09:47","TRUE","130","0","-2","swiggy","mumbai",TRUE
"171","RT MalabarHornbill: No matter how hard Modi tries to divert to non-issues like SSR death and Kangana Ranaut, karma keeps bringing BJP back","2020-10-03 10:09:35","TRUE","7","0","-2","swiggy","mumbai",FALSE
"172","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:09:35","TRUE","130","0","-2","swiggy","mumbai",TRUE
"173","RT Ankit_Tyagi01: Gang raped or not can be investigated but nothing changes the fact a 19 yr old was brutally murdered. By putting out a v","2020-10-03 10:09:31","TRUE","411","0","-2","swiggy","mumbai",FALSE
"174","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:09:27","TRUE","130","0","-2","swiggy","mumbai",TRUE
"175","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 10:09:23","TRUE","834","0","-1","swiggy","mumbai",TRUE
"176","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:09:16","TRUE","130","0","-2","swiggy","mumbai",TRUE
"177","RT iAnkurSingh: Rajasthan: Why are journalists not seeking call recording of BJP leaders?

UP- Why's phone call being recorded, UP Govt is","2020-10-03 10:09:11","TRUE","1230","0","0","swiggy","mumbai",TRUE
"178","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 10:09:09","TRUE","105","0","0","swiggy","mumbai",TRUE
"179","RT MnshaP: What an absolutely disgusting thing to do. The Delhi high court had fined 12 media houses for disclosing the name and other det","2020-10-03 10:09:01","TRUE","285","0","-1","swiggy","mumbai",TRUE
"180","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:08:58","TRUE","130","0","-2","swiggy","mumbai",TRUE
"181","RT DeepikaBhardwaj: This is the most shocking U Turn in Hathras case. Manju Diler, daughter of BJP MP from there now says names were adde","2020-10-03 10:08:51","TRUE","19","0","-1","swiggy","mumbai",TRUE
"182","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:08:49","TRUE","130","0","-2","swiggy","mumbai",TRUE
"183","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:08:47","TRUE","130","0","-2","swiggy","mumbai",TRUE
"184","Still Congress is dominating in UP and BJP is sleeping in Rajasthan!!!! ","2020-10-03 10:08:45","FALSE","0","0","0","swiggy","mumbai",FALSE
"185","RT MODIfiedVikas: Truth in Hathras is completely different from what media is showing. They are stooping so low just to attack BJP.
In or","2020-10-03 10:08:41","TRUE","1447","0","-1","swiggy","mumbai",TRUE
"186","RT NarundarM: BJP IT Cell is targeting News Channels, Reporters, NGOs, Opposition, Bollywood.

BJP IT Cell is not targeting Rap!sts.","2020-10-03 10:08:40","TRUE","187","0","-1","swiggy","mumbai",TRUE
"187","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:08:40","TRUE","130","0","-2","swiggy","mumbai",TRUE
"188","RT DeepikaBhardwaj: This is the most shocking U Turn in Hathras case. Manju Diler, daughter of BJP MP from there now says names were adde","2020-10-03 10:08:39","TRUE","19","0","-1","swiggy","mumbai",TRUE
"189","RT ashishsood_bjp: rahulkanwal virsanghvi right to report should prevail in West Bengal in your Didis regime also hundreds of BJP worke","2020-10-03 10:08:37","TRUE","41","0","1","swiggy","mumbai",FALSE
"190","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:08:34","TRUE","130","0","-2","swiggy","mumbai",TRUE
"191","RT kabirazad2017: ANI There is no limit to the depths to which this woman and her BJP leaders will not fall to save rapists. ","2020-10-03 10:08:28","TRUE","14","0","-3","swiggy","mumbai",TRUE
"192","RT salman7khurshid: The BJP complains that Congress is doing politics. But what else can one do in democratic action. Complain if the poli","2020-10-03 10:08:28","TRUE","138","0","-2","swiggy","mumbai",TRUE
"193","RT Ankit_Tyagi01: Gang raped or not can be investigated but nothing changes the fact a 19 yr old was brutally murdered. By putting out a v","2020-10-03 10:08:25","TRUE","411","0","-2","swiggy","mumbai",TRUE
"194","RT ReeneBehera: 302ForSSRKillers
Shame on Bjp sarkar. It's a clear murder murder and murder. Don't drag this murder case to political stu","2020-10-03 10:08:18","TRUE","4","0","-4","swiggy","mumbai",FALSE
"195","RT DeepikaBhardwaj: This is the most shocking U Turn in Hathras case. Manju Diler, daughter of BJP MP from there now says names were adde","2020-10-03 10:08:14","TRUE","19","0","-1","swiggy","mumbai",TRUE
"196","RT Ankit_Tyagi01: Gang raped or not can be investigated but nothing changes the fact a 19 yr old was brutally murdered. By putting out a v","2020-10-03 10:08:11","TRUE","411","0","-2","swiggy","mumbai",TRUE
"197","RT DeepikaBhardwaj: This is the most shocking U Turn in Hathras case. Manju Diler, daughter of BJP MP from there now says names were adde","2020-10-03 10:08:01","TRUE","19","0","-1","swiggy","mumbai",TRUE
"198","RT dhruv_sharma8: Hats off to brajeshlive sir for fearlessly showing mirror to BJP MLA. ","2020-10-03 10:08:01","TRUE","1285","0","1","swiggy","mumbai",TRUE
"199","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 10:07:57","TRUE","834","0","-1","swiggy","mumbai",TRUE
"200","In increasing order-
A. Typd lyk dis (2010)
B. Kept trying to reach out to people who had no interest in staying (2 ","2020-10-03 10:07:52","FALSE","0","0","-1","swiggy","mumbai",FALSE
"201","RT salman7khurshid: The BJP complains that Congress is doing politics. But what else can one do in democratic action. Complain if the poli","2020-10-03 10:07:49","TRUE","138","0","-2","swiggy","mumbai",TRUE
"202","RT DeepikaBhardwaj: This is the most shocking U Turn in Hathras case. Manju Diler, daughter of BJP MP from there now says names were adde","2020-10-03 10:07:49","TRUE","19","0","-1","swiggy","mumbai",TRUE
"203","ZeeNews War of BJP with Indian.","2020-10-03 10:07:49","FALSE","0","2","0","swiggy","mumbai",FALSE
"204","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 10:07:48","TRUE","834","0","-1","swiggy","mumbai",TRUE
"205","RT pradip103: sevakaroon KhanSaumitra Tejasvi_Surya Amitava_BJP subratowb KishorBarmanBJP KishoreKar KailashOnline MenonArvindBJP","2020-10-03 10:07:48","TRUE","1","0","0","swiggy","mumbai",FALSE
"206","RT DeepikaBhardwaj: This is the most shocking U Turn in Hathras case. Manju Diler, daughter of BJP MP from there now says names were adde","2020-10-03 10:07:48","TRUE","19","0","-1","swiggy","mumbai",TRUE
"207","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:07:25","TRUE","130","0","-2","swiggy","mumbai",TRUE
"208","RT DeepikaBhardwaj: This is the most shocking U Turn in Hathras case. Manju Diler, daughter of BJP MP from there now says names were adde","2020-10-03 10:07:24","TRUE","19","0","-1","swiggy","mumbai",TRUE
"209","RT Ankit_Tyagi01: Gang raped or not can be investigated but nothing changes the fact a 19 yr old was brutally murdered. By putting out a v","2020-10-03 10:07:23","TRUE","411","0","-2","swiggy","mumbai",TRUE
"210","amitmalviya Why BJP is not highlighting gang rapes in Rajasthan?","2020-10-03 10:07:10","FALSE","0","0","0","swiggy","mumbai",FALSE
"211","RahulJiNahiRukenge

Why BJP is so afraid of RahulGandhi ? whenever he visits up to meet victims wether it was mee ","2020-10-03 10:07:03","FALSE","2","2","-1","swiggy","mumbai",FALSE
"212","RT MNageswarRaoIPS: I'm quite new on Twitter.
I've been observing some weird pattern.
In the last about 7 days twitterindia is culling my","2020-10-03 10:06:59","TRUE","834","0","-1","swiggy","mumbai",TRUE
"213","RT Zebaism: Ive covered the Unnao story closely. There are parallels that can be drawn with Hathras.

Just pointing out that Court convic","2020-10-03 10:06:59","TRUE","105","0","0","swiggy","mumbai",TRUE
"214","RT UrbanRangoli: If you are casting aspersions on AIIMS forensic team then you should also doubt maybe BJP struck a deal with Shiv Sena. I","2020-10-03 10:06:55","TRUE","3","0","-3","swiggy","mumbai",TRUE
"215","RT MODIfiedVikas: Truth in Hathras is completely different from what media is showing. They are stooping so low just to attack BJP.
In or","2020-10-03 10:06:48","TRUE","1447","0","-1","swiggy","mumbai",TRUE
"216","RT abhisar_sharma: How the BJP and it's propaganda cell has crossed all limits of decency in the Hathras  case. The injustice to a family","2020-10-03 10:06:46","TRUE","130","0","-2","swiggy","mumbai",TRUE
"217","RT salman7khurshid: The BJP complains that Congress is doing politics. But what else can one do in democratic action. Complain if the poli","2020-10-03 10:06:44","TRUE","138","0","-2","swiggy","mumbai",TRUE
"218","RT salman7khurshid: The BJP complains that Congress is doing politics. But what else can one do in democratic action. Complain if the poli","2020-10-03 10:06:43","TRUE","138","0","-2","swiggy","mumbai",TRUE
"219","RT iAnkurSingh: Did rahulkanwal ask about rule of law when Congress leaked fake call recording agnst BJP? Then his channel happily played","2020-10-03 10:06:42","TRUE","1836","0","0","swiggy","mumbai",TRUE
