"","ttext","date","isretweet","retweetcount","favoritecount","score","delivery","location","duplicate"
"172","At least on a couple occasions Ive seen same restaurant having different serving hours for Zomato and Swiggy. Most ","2019-06-02 05:08:30","FALSE","0","1","0","swiggy","delhi",FALSE
"173","hi swiggy_in SwiggyCares  you guys are bad !!!!!!  never going to order from you","2019-06-02 04:44:15","FALSE","0","0","-2","swiggy","delhi",FALSE
"174","rahulamiable Zomato ZomatoIN zomatocare UberEats Agreed sir. Zomato's prices are higher than those in the rest ","2019-06-02 04:43:11","FALSE","0","0","0","swiggy","delhi",FALSE
"175","swiggy_in SwiggyCares  I ordered food from swiggy wrong order delivered, complaint on swiggy customer care, they ","2019-06-02 04:28:44","FALSE","0","0","-2","swiggy","delhi",FALSE
"176","pbhsn swiggy_in airtelindia bigbasket_com IndiaConsumers Plus their chat based medieval support which doesn't ","2019-06-02 04:28:33","FALSE","0","0","1","swiggy","delhi",FALSE
"177","Zomato you should respect your customers. Request atleast tell your support to start solving your customers proble ","2019-06-02 04:24:46","FALSE","0","0","2","swiggy","delhi",FALSE
"178","If people cooked healthy home meals instead of eating out, swiggy,

If people walked more instead of Uber&amp; Ola,

If ","2019-06-02 03:36:06","FALSE","0","0","1","swiggy","delhi",FALSE
"179","Enjoy the party till money lasts..swiggy Zomato Uber ubereats indian startups ","2019-06-02 02:54:54","FALSE","0","1","1","swiggy","delhi",FALSE
"180","RT akshayanand99: Absolute harassment to get a refund on my order. Have been chasing swiggy_in SwiggyCares but they dont seem to respon","2019-06-02 02:54:01","TRUE","3","0","0","swiggy","delhi",FALSE
"181","RT theskindoctor13: Hey ZomatoIN, swiggy_in, UberEats_IND, most of your delivery boys don't follow traffic rules in an attempt to deliv","2019-06-02 02:47:19","TRUE","1442","0","0","swiggy","delhi",FALSE
"182","SwiggyCares i have been continuously emailing swiggy support since the last one week. Tickets get generated and cl ","2019-06-02 02:09:24","FALSE","0","0","1","swiggy","delhi",FALSE
"183","RT shiviiithakur: I ordered a cake today it was totally messed up i called swiggy but they didnt evn respnded It was my friend birthday bu","2019-06-01 21:47:10","TRUE","2","0","-1","swiggy","delhi",FALSE
"184","SwiggyCares SwiggyCares  resolved my issue..in Just 15*20 mins..by refunding my amount..thanx swiggy..
Now U guys ","2019-06-01 21:29:33","FALSE","0","0","0","swiggy","delhi",FALSE
"185","swiggy_in SwiggyCares don't know whts going on swiggy day by day.ordered 1 doublw masala cheese ","2019-06-01 20:59:54","FALSE","0","0","0","swiggy","delhi",FALSE
"186","Shameful to say the least swiggy_in
","2019-06-01 20:06:52","FALSE","0","0","-1","swiggy","delhi",FALSE
"187","swiggy_in SwiggyCares Worst experience today. Items was missing in my order. Items was wrong in my order. Items w ","2019-06-01 20:00:53","FALSE","0","0","-2","swiggy","delhi",FALSE
"188","ECISVEEP Yes, accessed ceoharyana worst ever services... Didn't receive my Voter ID card from last 5 months.... Y ","2019-06-01 19:33:02","FALSE","0","0","-1","swiggy","delhi",FALSE
"189","I ordered food from swiggy exclusive restaurant in midnight, but got bad quality food, happened multiple times, off ","2019-06-01 19:26:49","FALSE","0","0","-1","swiggy","delhi",FALSE
"190","Sharing the ""Help Chat"" screenshot where the gallery icon is jst placed right next to enter key. Everytime I go fwd ","2019-06-01 19:25:22","FALSE","0","0","1","swiggy","delhi",FALSE
"191","RT rajeshtailang: Today the swiggy delivery guy, who delivered food at my place is an actor and he did a cameo with me in delhicrime . W","2019-06-01 19:18:47","TRUE","182","0","0","swiggy","delhi",FALSE
"192","I ordered a cake today it was totally messed up i called swiggy but they didnt evn respnded It was my friend birthd ","2019-06-01 19:17:06","FALSE","2","5","-1","swiggy","delhi",FALSE
"193","zomatocare It's really sad this was my lastorder.
swiggy_in  is far better at least they resolve once receive any ","2019-06-01 19:15:56","FALSE","0","1","0","swiggy","delhi",FALSE
"194","SwiggyCares swiggy_in I waited for a soup to be delivered for an hour and in the end at 12:30 I notice that its o ","2019-06-01 19:01:31","FALSE","0","0","0","swiggy","delhi",FALSE
"195","harshamjty swiggy_in SwiggyCares 
What to you at this time ? I am saying if you want to cheat ask , will donate ","2019-06-01 18:40:58","FALSE","0","0","-1","swiggy","delhi",FALSE
"196","Hi swiggy_in SwiggyCares  My registered mobile no is 9958343917. My order is running late as expected. Can you gi ","2019-06-01 18:38:33","FALSE","0","0","-1","swiggy","delhi",FALSE
"197","I ordered for ice cream and got cold milk shake, cause swiggy_in delivery partner for drunk he couldn't locate my ","2019-06-01 18:32:01","FALSE","0","1","-3","swiggy","delhi",FALSE
"198","SwiggyCares Are you people having fear that this show the real face of swiggy  and the scam of looting consumers money","2019-06-01 18:13:37","FALSE","0","0","-3","swiggy","delhi",FALSE
"199","swiggy_in SwiggyCares ...This is how swiggy restaurant partner delivering orders to us same like i am buying cook ","2019-06-01 18:04:57","FALSE","0","0","1","swiggy","delhi",FALSE
"200","RT newsclickin: According to the workers, the payment scale had been changed without any intimation from the management to the workers. ht","2019-06-01 18:02:07","TRUE","2","0","0","swiggy","delhi",FALSE
"201","kulshreshthaarp swiggy_in u r right ... experienced that... that's y thought to update the right guy

but if they ","2019-06-01 17:39:53","FALSE","0","1","2","swiggy","delhi",FALSE
"202","RT newsclickin: According to the workers, the payment scale had been changed without any intimation from the management to the workers. ht","2019-06-01 17:38:10","TRUE","2","0","0","swiggy","delhi",TRUE
"203","swiggy_in SwiggyCares Dear Swiggy,  let me know how to become a part time delivery partner with swiggy and share ","2019-06-01 17:35:47","FALSE","0","0","0","swiggy","delhi",FALSE
"204","I cant even start another complaint thread till this one is closed and this one is not closing itself because the ","2019-06-01 17:29:11","FALSE","0","1","-1","swiggy","delhi",FALSE
"205","swiggy_in why do you have such terrible customer service and why cant i reach you at all ??? ","2019-06-01 17:28:18","FALSE","0","1","-1","swiggy","delhi",FALSE
"206","harshamjty 
Have a look on Swiggy costumer service.swiggy 
swiggy_in 
SwiggyCares 
WeAreSwiggy ","2019-06-01 17:26:08","FALSE","0","0","0","swiggy","delhi",FALSE
"207","swiggy_in SwiggyCares Order no 42479695508 i have ordered 3 plate faluda kulfi but i recd only 2 plate oe plate i ","2019-06-01 17:16:15","FALSE","0","0","-1","swiggy","delhi",FALSE
"208","RT chadhashiva: swiggy_in SwiggyCares Order no 42479695508 i have ordered 3 plate faluda kulfi but i recd only 2 plate oe plate is missi","2019-06-01 16:58:18","TRUE","1","0","-1","swiggy","delhi",FALSE
"209","swiggy_in SwiggyCares Order no 42479695508 i have ordered 3 plate faluda kulfi but i recd only 2 plate oe plate i ","2019-06-01 16:57:42","FALSE","1","0","-1","swiggy","delhi",TRUE
"210","thedumbtrader swiggy_in SwiggyCares You have nt experienced Zomato !! Far worse. You ll never get your money bac ","2019-06-01 16:55:09","FALSE","0","0","-2","swiggy","delhi",FALSE
"211","swiggy_in SwiggyCares Order no 42479695508 i have ordered 3 plate faluda kulfi but i recd only 2 plate oe plate i ","2019-06-01 16:54:32","FALSE","0","0","-1","swiggy","delhi",TRUE
"212","swiggy_in pathetic services the rider nearly screamed at me coz it was acash on delivery order and he didnt want t ","2019-06-01 16:49:07","FALSE","0","0","-1","swiggy","delhi",FALSE
"213","_AshishBishnoi HoiFoods swiggy_in SwiggyCares harshamjty nandanreddy Hoi foods is very slow at all, theyre p ","2019-06-01 16:49:03","FALSE","0","2","-1","swiggy","delhi",FALSE
"214","swiggy_in  order no 42479695508 i have ordered 3 faluda kulfi but recd only 2 . Pls look into dis urgently","2019-06-01 16:48:52","FALSE","0","0","-1","swiggy","delhi",FALSE
"215","swiggy_in SwiggyCares WeAreSwiggy PMOIndia When you can't even hear what customer had suffered from why are you ","2019-06-01 16:48:46","FALSE","0","1","-1","swiggy","delhi",FALSE
"216","Hi made an second order with odr id 42480551546 at 9:39 again it has been more than 30 min haven't got my delivry. ","2019-06-01 16:44:31","FALSE","0","0","0","swiggy","delhi",FALSE
"217","HoiFoods Why you're wasting money in branded packaging material if you can't buy a foil paper. See how disgusting ","2019-06-01 16:41:54","FALSE","0","1","-2","swiggy","delhi",FALSE
"218","zomato misleading people on delivery time and won't even let you cancel. wish we had ordered from swiggy","2019-06-01 16:38:47","FALSE","0","0","-1","swiggy","delhi",FALSE
"219","swiggy_in SwiggyCares you guys suck big time and you guys are the biggest thug of all time big round of applause ","2019-06-01 16:37:18","FALSE","0","0","-2","swiggy","delhi",FALSE
"220","SwiggyCares Can you give UTR no to check with bank.. I am asking this not that I want my refund now but to expose ","2019-06-01 16:31:31","FALSE","0","0","0","swiggy","delhi",FALSE
"221","zomatocare ZomatoIN Zomato swiggy_in Zomato ZomatoIN zomatocare  still waiting for reply
How long will it take? deepigoyal","2019-06-01 16:19:57","FALSE","0","0","0","swiggy","delhi",FALSE
"222","SwiggyCares You are shameless fellows and your reply is still same.. 5-7 days.. i dont need my 326 rupee now.. I ","2019-06-01 16:15:24","FALSE","0","0","-1","swiggy","delhi",FALSE
"223","RT iPandeyshubham: The most difficult thing while LIVE blogging is to guide the Swiggy delivery executive to office over the phone.","2019-06-01 16:12:58","TRUE","1","0","-1","swiggy","delhi",FALSE
"224","dinakaran swiggy_in Lowe Lintas","2019-06-01 16:11:00","FALSE","0","2","0","swiggy","delhi",FALSE
"225","swiggy_in SwiggyCares  please tell me what happened to this order.. why isnt it in my swiggy app?? ","2019-06-01 16:06:57","FALSE","0","0","0","swiggy","delhi",FALSE
"226","The most difficult thing while LIVE blogging is to guide the Swiggy delivery executive to office over the phone.","2019-06-01 15:50:55","FALSE","1","1","-1","swiggy","delhi",FALSE
"227","Oh Swiggy Oh Swiggy,
What have you done!
You were my favourite,
But here you lost one!
There was no communication, ","2019-06-01 15:27:35","FALSE","1","0","-2","swiggy","delhi",FALSE
"228","swiggy_in yesterday I ordered food from swiggy . The quantity was  inadequate and when I am complaining the same t ","2019-06-01 15:25:30","FALSE","0","0","-2","swiggy","delhi",FALSE
"229","zomatocare ZomatoIN Zomato swiggy_in Any update Zomato ZomatoIN zomatocare","2019-06-01 15:23:57","FALSE","0","0","0","swiggy","delhi",FALSE
"230","zomatocare ZomatoIN Zomato swiggy_in This is the order id 1004760092","2019-06-01 15:16:22","FALSE","0","0","0","swiggy","delhi",FALSE
"231","swiggy_in 

Pathetic services

I don't eat this. 

Kindly take it back and refund my money. ","2019-06-01 15:06:59","FALSE","0","0","1","swiggy","delhi",FALSE
"232","zomatocare ZomatoIN Zomato option not coming to predict for todays match since I ordered after applying code Cr ","2019-06-01 15:06:40","FALSE","0","0","0","swiggy","delhi",FALSE
"233","swiggy_in Order food at 7:28 reached destination at 8:30 more than hour and its rubbish","2019-06-01 15:06:31","FALSE","0","0","-1","swiggy","delhi",FALSE
"234","SwiggyCares When will you refund my 326 rupee even after saying sorry for n number of times. Its your duty to giv ","2019-06-01 14:38:37","FALSE","0","0","0","swiggy","delhi",FALSE
"235","No plans for Sunday yet? How about having brunch with your loved ones at one of these restaurants? 
Read More: ","2019-06-01 14:30:00","FALSE","0","2","0","swiggy","delhi",FALSE
"236","swiggy_in SwiggyCares askGST_GoI FinMinIndia 100% GST Rate on packing charges
Rs. 7 for packing charges and Rs ","2019-06-01 14:24:58","FALSE","0","0","0","swiggy","delhi",FALSE
"237","swiggy_in SwiggyCares ordered food worth 315, got garbage as food and swiggy is ready to refund me 100 rs. Well p ","2019-06-01 14:18:48","FALSE","0","0","3","swiggy","delhi",FALSE
"238","SwiggyCares Order 42195095949 was not delivered to me by Swiggy. This order was placed on the 29th of May. I have ","2019-06-01 14:03:51","FALSE","0","0","0","swiggy","delhi",FALSE
"239","swiggy_in SwiggyCares I hv placed the order yesterday some how my transaction did nolt went through while chattin ","2019-06-01 13:59:24","FALSE","0","0","0","swiggy","delhi",FALSE
"240","but not to mine address. Indeed you guys just cook out new ways of cheating cx as my wallet balance has been rechar ","2019-06-01 13:45:14","FALSE","0","0","-1","swiggy","delhi",FALSE
"241","According to the workers, the payment scale had been changed without any intimation from the management to the work ","2019-06-01 13:28:35","FALSE","2","3","1","swiggy","delhi",FALSE
"242","PizzaHutIN swiggy_in SwiggyCares this is how you waste 420 inr(less coupon) on swiggy. 4th time in a month.    C ","2019-06-01 13:25:05","FALSE","0","0","-1","swiggy","delhi",FALSE
"243","UberEats global commission down nearly 50% due to bruisingbattle with Zomato, swiggy_in in India ","2019-06-01 13:08:28","FALSE","0","0","0","swiggy","delhi",FALSE
"244","swiggy_in SwiggyCares This is Ishita from Times Of India. Please connect. This is regarding a story I am planning on your delivery guys.","2019-06-01 12:55:53","FALSE","0","0","0","swiggy","delhi",FALSE
"245","hey does any one know swiggy_in 's Vivek Sundar ?

need his twitter handle or email I'd ?","2019-06-01 12:17:25","FALSE","0","0","0","swiggy","delhi",FALSE
"246","RT _HarleenKaur: Offer your food delivery boy a glass of water when he comes to deliver your food in the scorching heat.
Tried and tested,","2019-06-01 12:06:54","TRUE","2","0","-1","swiggy","delhi",FALSE
"247","Masala Egg Omlet Recipe.
Call Bharti  +91 9711733332
OrderZomato&amp;Swiggy.

noida noidafoodie noidastudents ","2019-06-01 11:18:56","FALSE","0","0","0","swiggy","delhi",FALSE
"248","dominos_india order delay by 45min n d reasn dlvry boy gave that they havent got incentive 10 per delivery 4 las ","2019-06-01 11:14:31","FALSE","0","0","-1","swiggy","delhi",FALSE
"249","Delightful French treats will now be served at home!

Order online from Swiggy

","2019-06-01 09:52:56","FALSE","2","3","1","swiggy","delhi",FALSE
"250","swiggy_in SwiggyCares ordered chicken soup yesterday and the whole soup was trash,Your customer service gave an o ","2019-06-01 09:46:32","FALSE","0","0","0","swiggy","delhi",FALSE
"251","RT _HarleenKaur: Offer your food delivery boy a glass of water when he comes to deliver your food in the scorching heat.
Tried and tested,","2019-06-01 09:38:09","TRUE","2","0","-1","swiggy","delhi",TRUE
"252","swiggy_in outlet? but my concern was with swiggy staff only... specially who told me that I have to chat in english if i need support.","2019-06-01 09:30:15","FALSE","0","0","0","swiggy","delhi",FALSE
"253","Keeping in mind the heat outside, pls encourage customers to offer cold water to delivery guys. Either start a self ","2019-06-01 09:22:39","FALSE","0","1","0","swiggy","delhi",FALSE
"254","If you want an interesting dinner then order lunch on swiggy_in 

punindented","2019-06-01 09:21:21","FALSE","0","0","1","swiggy","delhi",FALSE
"255","SwiggyCares I placed an order on May 30 at 11:20 pm. Today on june 1, at 2:40 pm, the status continues to be food ","2019-06-01 09:18:06","FALSE","0","0","0","swiggy","delhi",FALSE
